_id,ltable_id,rtable_id,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,id_id_exm,id_id_anm,id_id_lev_dist,id_id_lev_sim,name_name_jac_qgm_3_qgm_3,name_name_cos_dlm_dc0_dlm_dc0,name_name_mel,name_name_lev_dist,name_name_lev_sim,price_price_lev_dist,price_price_lev_sim,price_price_jar,price_price_jwn,price_price_exm,price_price_jac_qgm_3_qgm_3,label
48,579,971,samsung 19 ' black flat panel series 4 lcd hdtv ln19a450,"samsung 19 ' black flat panel series 4 lcd hdtv ln19a450 3,000:1 dynamic contrast ratio 1440 x 900 true 720p resolution 8ms response time cold cathode fluorescent lamp ( ccfl ) hidden bottom speakers srs trusurround xt built-in atsc/clear qam tuner v-chip system black finish",None,samsung 9 series ln55a950 55 ' lcd tv,"55 ' atsc , ntsc 181 channels 16:9 1920 x 1080 surround hdtv 1080p",4049.98,0,0.596292481977343,2.0,0.33333333333333337,0.24358974358974358,0.42640143271122083,0.8137657046318054,34.0,0.3928571428571429,7.0,0.0,0.0,0.0,0,0.0,0
49,784,409,canon white selphy cp760 compact photo printer 2565b001,canon white selphy cp760 compact photo printer 2565b001 2.5 ' tft display portrait image optimize print water-resistant photos print directly from your memory cards or bluetooth-enabled devices big buttons automatic red-eye correction white finish,95.0,canon pixma mx700 multifunction photo printer 2186b002,canon pixma mx700 office all-in-one printer,None,0,0.5216836734693877,3.0,0.0,0.23333333333333334,0.40089186286863654,0.82860267162323,28.0,0.49090909090909096,4.0,0.0,0.0,0.0,0,0.0,0
50,713,760,samsung 5 disc home theater surround sound system htz510,samsung 5 disc home theater surround sound system htz510 5-disc dvd changer hdmi output 5.1 channel home theater audio system multimedia disc playback xm satellite radio-ready wireless ready ipod connectivity compatible black finish,None,sony bravia dav-hdx275 home theater system,", 5.1 speakers 5 disc ( s ) progressive scan 1000w rms dolby pro logic ii",None,0,0.9381578947368421,2.0,0.33333333333333337,0.24050632911392406,0.4082482904638631,0.668749988079071,41.0,0.2678571428571429,0.0,1.0,1.0,1.0,1,1.0,0
51,469,554,sony 60gb handycam hard disk drive camcorder dcrsr85,sony 60gb handycam hard disk drive camcorder dcrsr85 1/6 ' advanced had ccd imager 25x optical/2000x digital zoom 2.7 ' wide ( 16:9 ) touch panel clear photo lcd plus display hybrid recording to hard disk drive or memory stick media built-in zoom microphone with 5.1 ch recording carl zeiss vario-tessar lens usb 2.0 interface super nightshot infrared system,None,sony handycam hdr-sr11 high definition digital camcorder hdrsr11,16:9 3.2 ' color lcd,666.41,0,0.8465703971119134,3.0,0.0,0.2696629213483146,0.37499999999999994,0.8430944085121155,33.0,0.484375,6.0,0.0,0.0,0.0,0,0.0,0
52,771,758,sony black 5.1 channel home theater system htddwg700,sony black 5.1 channel home theater system htddwg700 5.1 channel 900 watts power portable audio enhancer with front audio input ipod cradle digital cinema auto calibration bravia sync digital media port black finish,199.0,panasonic sc-bt100 home theater system sc-bt100p-k,"bd player , 5.1 speakers 1 disc ( s ) progressive scan 1250w rms dolby digital , dolby truehd , dolby digital plus , dts-hd , dts",None,0,0.9831387808041504,2.0,0.33333333333333337,0.25316455696202533,0.43301270189221935,0.6481685042381287,28.0,0.46153846153846156,5.0,0.0,0.0,0.0,0,0.0,0
53,997,630,canon pink 8.0 megapixel powershot digital camera sd1100isp,canon pink 8.0 megapixel powershot digital camera sd1100isp 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology melody pink finish,178.0,sony cyber-shot dsc-w120 digital camera silver dscw120,16:9 2x digital zoom 2.5 ' active matrix tft color lcd,106.42,0,0.6318956870611836,3.0,0.0,0.20212765957446807,0.26726124191242434,0.6334676742553711,41.0,0.30508474576271183,4.0,0.33333333333333337,0.5777778029441833,0.6200000047683716,0,0.07142857142857142,0
54,803,693,samsung 19 ' black flat panel series 6 lcd hdtv ln19a650,"samsung 19 ' black flat panel series 6 lcd hdtv ln19a650 1440 x 900 true 720p resolution 3,000:1 dynamic contrast ratio srs trusurround xt built-in digital tuner ( atsc/clear qam ) wide color enhancer 8ms response time touch of color design black with red finish",499.0,samsung ln19a450 19 ' lcd tv,samsung ln19a450 19 ' widescreen 720p lcd hdtv 3000:1 dynamic contrast ratio 8ms response time piano black,348.0,0,0.863013698630137,2.0,0.33333333333333337,0.2753623188405797,0.492365963917331,0.7942546606063843,37.0,0.3392857142857143,3.0,0.4,0.7333333492279053,0.7333333492279053,0,0.16666666666666666,0
55,568,680,samsung 40 ' series 6 lcd black flat panel hdtv ln40a650,"samsung 40 ' series 6 lcd black flat panel hdtv ln40a650 full 1080p high definition resolution 16:9 widescreen aspect ratio 50,000:1 dynamic contrast ratio 4ms response time and auto motion plus 120hz technology srs trusurround xt audio built-in digital tuner ( atsc/clear qam ) picture-in-picture auto volume leveler 4 hdmi slots swivel stand piano black with hint amber finish",None,samsung 4 series ln26a450 26 ' lcd tv,samsung ln26a450 26 ' widescreen 720p lcd hdtv 5000:1 dynamic contrast ratio 8ms response time piano black,549.0,0,0.8352941176470589,2.0,0.33333333333333337,0.2597402597402597,0.42640143271122083,0.8295688629150391,33.0,0.4107142857142857,5.0,0.0,0.0,0.0,0,0.0,0
56,865,937,nikon black 13.5 megapixel coolpix digital camera coolpixp6000bk,nikon black 13.5 megapixel coolpix digital camera coolpixp6000bk 13.5 effective megapixels 4x zoom-nikkor lens 2.7 ' high-resolution wide-viewing angle lcd monitor optical lens shift vr image stabilization wired lan connectivity built-in gps unit wireless remote control in-camera red-eye fix d-lighting black finish,None,"nikon coolpix p6000 13 megapixels digital camera w / 4x wide angle optical zoom , 2.7 ' hi-res lcd , optical vr image stabilization , face priority af & tv movies with sound black 26135",None,None,0,0.9231590181430096,3.0,0.0,0.22872340425531915,0.31249999999999994,0.7656981945037842,144.0,0.22162162162162158,0.0,1.0,1.0,1.0,1,1.0,1
57,577,607,canon silver 10 megapixel powershot digital camera sd890is,canon silver 10 megapixel powershot digital camera sd890is 10.0 megapixel 5x optical zoom optical image stabilizer 2.5 ' purecolor lcd face detection technology motion detection technology digic iii image processor red-eye correction silver finish,None,panasonic lumix dmc-fs3 digital camera silver,"panasonic dmc-fs3s 8 megapixel compact digital camera with 33mm lens , 3x optical zoom , intelligent auto mode and 2.5 ' diagonal intelligent lcd silver",137.33,0,0.9505766062602965,2.0,0.33333333333333337,0.22988505747126436,0.43301270189221935,0.6840828061103821,32.0,0.4482758620689655,6.0,0.0,0.0,0.0,0,0.0,0
58,555,447,peerless 32 ' 45 ' articulating flat panel tv black wall arm sa745pu,peerless 32 ' 45 ' articulating flat panel tv black wall arm sa745pu 90 lbs maximum load capacity one-touch tilt arm extends up to 29.8 ' from wall three pivot points with up to 180 degree swivel black finish,None,peerless ss550p flat panel tv stand,glass black,None,0,0.8054054054054054,3.0,0.0,0.2682926829268293,0.47140452079103173,0.7958359718322754,42.0,0.38235294117647056,0.0,1.0,1.0,1.0,1,1.0,0
59,539,582,olympus evolt-420 10 megapixel digital slr camera with 14-42mm lens in black evolte420kit,olympus evolt-420 10 megapixel digital slr camera with 14-42mm lens in black evolte420kit on-screen autofocus face detection shadow adjustment digital image stabilization dust reduction system 10-megapixel 2.7 ' hypercrystal ii lcd in-camera panorama mode perfect shot preview includes ed 14-42mm f3 .5 / 5.6 zuiko digital zoom lens black finish,None,sony alpha dslr-a200 digital slr camera with dual lens kit dslra200w,10.2 megapixel 2.7 ' active matrix tft color lcd,699.0,0,0.9261168384879725,2.0,0.33333333333333337,0.23333333333333334,0.41812100500354543,0.6459653973579407,48.0,0.4606741573033708,5.0,0.0,0.0,0.0,0,0.0,0
60,495,631,sony cyber-shot black digital camera dsch10b,sony dsch10 cyber-shot black digital camera dsch10b 8.1 megapixels 3.0 ' lcd display carl zeiss 10x optical zoom lens 31 mb internal memory versatile flash advanced sports mode 9-point auto focus high sensitivity mode burst mode face detection in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility stamina battery power beginner-friendly function guide black finish,None,sony dsc-750 cyber-shot digital camera dsc750,None,99.72,0,0.7844690966719493,3.0,0.0,0.5517241379310345,0.6666666666666667,0.8731667995452881,17.0,0.6222222222222222,5.0,0.0,0.0,0.0,0,0.0,0
61,295,24,linksys wireless n access point wap4400n,linksys wireless n access point wap4400n full backwards compatibility for 802.11 b and 802.11 g easy installation and configuration gigabit ethernet lan interface supports power over ethernet wmm wireless qos support,None,netgear prosafe wg102 wireless access point 802.11 g wg102na,netgear prosafe 802.11 g wireless access point,None,0,0.08135593220338988,2.0,0.33333333333333337,0.23076923076923078,0.4082482904638631,0.6319444179534912,36.0,0.4,0.0,1.0,1.0,1.0,1,1.0,0
62,172,249,nikon 70-300mm f/4 .5 -5.6 g ed-if af-s vr zoom-nikkor lens 2161,nikon 70-300mm f/4 .5 -5.6 g ed-if af-s vr zoom-nikkor lens in black 2161 4.3 x telephoto zoom vibration reduction two extra-low dispersion glass elements internal focus silent wave motor,None,canon ef 75-300mm f/4 -5.6 iii telephoto zoom lens 6473a003,f/4 to 5.6,159.95,0,0.6907630522088353,3.0,0.0,0.2,0.27386127875258304,0.6684466004371643,40.0,0.375,6.0,0.0,0.0,0.0,0,0.0,0
63,526,237,polk audio sirius satellite radio home tuner srh1000,"polk audio sirius satellite radio home tuner srh1000 6-line , front panel graphic display sirius replay tv screen graphical user interface rca stereo & optical digital outputs black finish",None,directed electronics sportster 4 sirius satellite radio receiver sp4tk1,xs fm transmitter 6 lines lcd,169.99,0,0.4505703422053232,3.0,0.0,0.25,0.35355339059327373,0.6341705918312073,42.0,0.4084507042253521,6.0,0.0,0.0,0.0,0,0.0,0
64,764,1075,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,None,panasonic kx-tg9391t dect 6.0 two-line corded/cordless phone combo kx-tg9391t,None,149.72,0,0.7106976744186047,4.0,0.0,0.330188679245283,0.4472135954999579,0.8432470560073853,46.0,0.4025974025974026,6.0,0.0,0.0,0.0,0,0.0,0
65,540,954,toshiba 22 ' lcd hdtv with built in dvd player in black 22lv505,toshiba 22 ' lcd hdtv with built in dvd player in black 22lv505 built-in slot loading dvd player built-in atsc/ntsc/qam digital tuning official divx ® certified pc input space saving design bottom mount stereo speakers black finish,None,toshiba 42rv535u 42 ' widescreen 1080p lcd hdtv w / cinespeed piano black,None,789.98,0,0.5660377358490566,2.0,0.33333333333333337,0.22522522522522523,0.4003203845127179,0.8163327574729919,51.0,0.3013698630136986,6.0,0.0,0.0,0.0,0,0.0,0
66,965,74,sanus 30 ' 58 ' visionmount flat panel tv black tilting wall mount lt25b1,sanus 30 ' 58 ' visionmount flat panel tv black tilting wall mount lt25b1 lateral shift adjustment virtual axis height and level adjustments clickstand clickfit system open wall plate black finish,199.0,sanus flat panel tv wall mount vm400b,"steel , aluminum 80 lb",None,0,0.0766839378238342,3.0,0.0,0.3625,0.628970902033151,0.8063462376594543,42.0,0.4246575342465754,5.0,0.0,0.0,0.0,0,0.0,0
67,479,926,sony black cyber-shot digital camera dscw150b,sony dscw150 black cyber-shot digital camera dscw150b 8.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide black finish,None,sony cyber-shot dsc-w170 digital camera silver dscw170,10.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd,None,0,0.5172786177105831,3.0,0.0,0.5230769230769231,0.6172133998483676,0.840925931930542,24.0,0.5555555555555556,0.0,1.0,1.0,1.0,1,1.0,0
68,614,724,panasonic dect 6.0 expandable digital cordless phone with all-digital answering system kxtg9341t,panasonic dect 6.0 expandable digital cordless phone with all-digital answering system kxtg9341t up to 6 multi-handset capability digital answering machine system ringer id call waiting caller id voicemail hold voice menu marker message mute clock alarm led lighting night mode call block speakerphone 11 days standby 5 hours talk time black metallic finish,None,panasonic kx-tg6313s cordless phone,1 x phone line ( s ) silver,None,0,0.8480662983425414,2.0,0.33333333333333337,0.23076923076923078,0.43301270189221935,0.7672619223594666,69.0,0.28125,0.0,1.0,1.0,1.0,1,1.0,0
69,657,35,panasonic dect 6.0 black expandable digital cordless phone kxtg9361b,panasonic dect 6.0 black expandable digital cordless phone kxtg9361b drop and splash resistant multi-handset capability ringer id call waiting caller id voicemail hold mute clock alarm led lighting night mode call block speakerphone 11 days standby 5 hours talk time black finish,48.0,panasonic kx-ts208w corded phone,2 x phone line ( s ) headset white,None,0,0.05327245053272456,2.0,0.33333333333333337,0.21176470588235294,0.3333333333333333,0.7889025211334229,44.0,0.3529411764705882,4.0,0.0,0.0,0.0,0,0.0,0
70,990,589,sharp aquos 52 ' d85u series black lcd flat panel hdtv lc52d85u,"sharp aquos 52 ' d85u series black lcd flat panel hdtv lc52d85u full hd 1080p ( 1920 x 1080 ) resolution 10-bit advanced super view 120hz fine motion enhanced built-in atsc/qam/ntsc tuners 60,000 hours lamp life 10,000:1 dynamic contrast ratio 4ms response time 3-wavelength back-light system black finish",None,sharp aquos lc-37d64u 37 ' lcd tv,"37 ' active matrix tft ntsc , atsc 16:9 1920 x 1080 hdtv",880.72,0,0.5949494949494949,3.0,0.0,0.2,0.4364357804719848,0.8016539216041565,40.0,0.3650793650793651,6.0,0.0,0.0,0.0,0,0.0,0
71,190,35,panasonic kx-tg4500b black 5.8 ghz cordless phone system kxtg4500b,panasonic kx-tg4500b black 5.8 ghz cordless phone system kxtg4500b frequency-hopping spread spectrum technology all-digital voice mail system handles up to 4 lines tollsaver 2-way recording black finish,None,panasonic kx-ts208w corded phone,2 x phone line ( s ) headset white,None,0,0.1842105263157895,3.0,0.0,0.28,0.3333333333333333,0.8346460461616516,38.0,0.4242424242424242,0.0,1.0,1.0,1.0,1,1.0,0
72,326,1016,apple 1gb silver ipod shuffle mb225lla,apple 1gb silver 2nd generation ipod shuffle mb225lla holds up to 240 songs 12 hours of continuous playback skip-free playback battery indicator shuffle switch built-in clip mac and windows compatible mb226lla silver finish,49.0,apple ipod touch 16gb flash portable media player mb531lla,"audio player , video player , photo viewer 3.5 ' color lcd 16gb flash memory",309.99,0,0.32086614173228345,3.0,0.25,0.20987654320987653,0.2721655269759087,0.814750075340271,37.0,0.3620689655172413,4.0,0.33333333333333337,0.6388888955116272,0.6388888955116272,0,0.0,0
73,1076,244,logitech cordless desktop wave keyboard and mouse combo 920000264,logitech cordless desktop wave keyboard and mouse combo 920000264 contoured wave-shaped key design cushioned contoured palm rest adjustable keyboard height comfortable design high-performance laser mouse instant media access programmable f-keys compatible with pc and mac black finish,79.0,logitech dinovo edge keyboard 967685-0403,usb,None,0,0.22676579925650553,4.0,0.0,0.2,0.29814239699997197,0.8079686164855957,40.0,0.3846153846153846,4.0,0.0,0.0,0.0,0,0.0,0
74,11,717,panasonic 2-line integrated telephone system kxts208w,panasonic 2-line integrated telephone system kxts208w 3-way conference one-touch/speed dialer speakerphone white finish,None,panasonic sc-pt760 home theater system,panasonic sc-pt760 premium sound dvd home theater system with kelton subwoofer,319.97,0,0.015341701534170138,2.0,0.33333333333333337,0.20512820512820512,0.3651483716701107,0.8349777460098267,32.0,0.39622641509433965,6.0,0.0,0.0,0.0,0,0.0,0
75,789,516,panasonic dect 6.0 silver digital cordless handset kxtga630s,panasonic dect 6.0 silver digital cordless handset kxtga630s for use with panasonic 6300 and 9300 series phone systems dect 6.0 technology 60 channels call waiting caller id 1.4 ' amber backlit lcd display wall mountable 11 days standby time 5 hours talk time silver finish,29.99,panasonic kx-tg4324b 5.8 ghz expandable digital cordless phone,1 x phone line ( s ) black,78.33,0,0.6539923954372624,3.0,0.0,0.28865979381443296,0.37499999999999994,0.8158748745918274,39.0,0.3709677419354839,4.0,0.19999999999999996,0.46666666865348816,0.46666666865348816,0,0.0,0
